"Notes"	"Census Division"	"Census Division Code"	"Year"	"Year Code"	"Month"	"Month Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"Division 4: West North Central"	"CENS-D4"	"2017"	"2017"	"Jul., 2017"	"2017/07"	"Male"	"M"	153	Not Applicable	Not Applicable
	"Division 4: West North Central"	"CENS-D4"	"2017"	"2017"	"Aug., 2017"	"2017/08"	"Female"	"F"	96	Not Applicable	Not Applicable
	"Division 4: West North Central"	"CENS-D4"	"2017"	"2017"	"Aug., 2017"	"2017/08"	"Male"	"M"	160	Not Applicable	Not Applicable
	"Division 4: West North Central"	"CENS-D4"	"2017"	"2017"	"Sep., 2017"	"2017/09"	"Female"	"F"	108	Not Applicable	Not Applicable
	"Division 4: West North Central"	"CENS-D4"	"2017"	"2017"	"Sep., 2017"	"2017/09"	"Male"	"M"	169	Not Applicable	Not Applicable
	"Division 4: West North Central"	"CENS-D4"	"2017"	"2017"	"Oct., 2017"	"2017/10"	"Female"	"F"	107	Not Applicable	Not Applicable
	"Division 4: West North Central"	"CENS-D4"	"2017"	"2017"	"Oct., 2017"	"2017/10"	"Male"	"M"	161	Not Applicable	Not Applicable
	"Division 4: West North Central"	"CENS-D4"	"2017"	"2017"	"Nov., 2017"	"2017/11"	"Female"	"F"	87	Not Applicable	Not Applicable
	"Division 4: West North Central"	"CENS-D4"	"2017"	"2017"	"Nov., 2017"	"2017/11"	"Male"	"M"	159	Not Applicable	Not Applicable
	"Division 4: West North Central"	"CENS-D4"	"2017"	"2017"	"Dec., 2017"	"2017/12"	"Female"	"F"	106	Not Applicable	Not Applicable
	"Division 4: West North Central"	"CENS-D4"	"2017"	"2017"	"Dec., 2017"	"2017/12"	"Male"	"M"	150	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2014"	"2014"	"Jan., 2014"	"2014/01"	"Female"	"F"	287	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2014"	"2014"	"Jan., 2014"	"2014/01"	"Male"	"M"	433	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2014"	"2014"	"Feb., 2014"	"2014/02"	"Female"	"F"	289	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2014"	"2014"	"Feb., 2014"	"2014/02"	"Male"	"M"	400	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2014"	"2014"	"Mar., 2014"	"2014/03"	"Female"	"F"	296	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2014"	"2014"	"Mar., 2014"	"2014/03"	"Male"	"M"	435	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2014"	"2014"	"Apr., 2014"	"2014/04"	"Female"	"F"	279	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2014"	"2014"	"Apr., 2014"	"2014/04"	"Male"	"M"	399	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2014"	"2014"	"May, 2014"	"2014/05"	"Female"	"F"	275	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2014"	"2014"	"May, 2014"	"2014/05"	"Male"	"M"	409	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2014"	"2014"	"Jun., 2014"	"2014/06"	"Female"	"F"	265	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2014"	"2014"	"Jun., 2014"	"2014/06"	"Male"	"M"	418	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2014"	"2014"	"Jul., 2014"	"2014/07"	"Female"	"F"	293	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2014"	"2014"	"Jul., 2014"	"2014/07"	"Male"	"M"	463	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2014"	"2014"	"Aug., 2014"	"2014/08"	"Female"	"F"	287	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2014"	"2014"	"Aug., 2014"	"2014/08"	"Male"	"M"	455	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2014"	"2014"	"Sep., 2014"	"2014/09"	"Female"	"F"	290	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2014"	"2014"	"Sep., 2014"	"2014/09"	"Male"	"M"	425	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2014"	"2014"	"Oct., 2014"	"2014/10"	"Female"	"F"	296	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2014"	"2014"	"Oct., 2014"	"2014/10"	"Male"	"M"	431	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2014"	"2014"	"Nov., 2014"	"2014/11"	"Female"	"F"	278	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2014"	"2014"	"Nov., 2014"	"2014/11"	"Male"	"M"	463	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2014"	"2014"	"Dec., 2014"	"2014/12"	"Female"	"F"	293	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2014"	"2014"	"Dec., 2014"	"2014/12"	"Male"	"M"	486	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2015"	"2015"	"Jan., 2015"	"2015/01"	"Female"	"F"	327	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2015"	"2015"	"Jan., 2015"	"2015/01"	"Male"	"M"	541	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2015"	"2015"	"Feb., 2015"	"2015/02"	"Female"	"F"	312	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2015"	"2015"	"Feb., 2015"	"2015/02"	"Male"	"M"	536	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2015"	"2015"	"Mar., 2015"	"2015/03"	"Female"	"F"	314	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2015"	"2015"	"Mar., 2015"	"2015/03"	"Male"	"M"	497	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2015"	"2015"	"Apr., 2015"	"2015/04"	"Female"	"F"	263	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2015"	"2015"	"Apr., 2015"	"2015/04"	"Male"	"M"	445	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2015"	"2015"	"May, 2015"	"2015/05"	"Female"	"F"	290	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2015"	"2015"	"May, 2015"	"2015/05"	"Male"	"M"	548	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2015"	"2015"	"Jun., 2015"	"2015/06"	"Female"	"F"	284	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2015"	"2015"	"Jun., 2015"	"2015/06"	"Male"	"M"	472	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2015"	"2015"	"Jul., 2015"	"2015/07"	"Female"	"F"	342	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2015"	"2015"	"Jul., 2015"	"2015/07"	"Male"	"M"	562	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2015"	"2015"	"Aug., 2015"	"2015/08"	"Female"	"F"	338	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2015"	"2015"	"Aug., 2015"	"2015/08"	"Male"	"M"	534	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2015"	"2015"	"Sep., 2015"	"2015/09"	"Female"	"F"	314	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2015"	"2015"	"Sep., 2015"	"2015/09"	"Male"	"M"	522	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2015"	"2015"	"Oct., 2015"	"2015/10"	"Female"	"F"	356	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2015"	"2015"	"Oct., 2015"	"2015/10"	"Male"	"M"	555	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2015"	"2015"	"Nov., 2015"	"2015/11"	"Female"	"F"	284	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2015"	"2015"	"Nov., 2015"	"2015/11"	"Male"	"M"	492	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2015"	"2015"	"Dec., 2015"	"2015/12"	"Female"	"F"	327	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2015"	"2015"	"Dec., 2015"	"2015/12"	"Male"	"M"	550	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Female"	"F"	340	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Male"	"M"	496	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2016"	"2016"	"Feb., 2016"	"2016/02"	"Female"	"F"	336	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2016"	"2016"	"Feb., 2016"	"2016/02"	"Male"	"M"	670	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Female"	"F"	466	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Male"	"M"	730	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2016"	"2016"	"Apr., 2016"	"2016/04"	"Female"	"F"	382	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2016"	"2016"	"Apr., 2016"	"2016/04"	"Male"	"M"	652	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2016"	"2016"	"May, 2016"	"2016/05"	"Female"	"F"	369	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2016"	"2016"	"May, 2016"	"2016/05"	"Male"	"M"	721	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2016"	"2016"	"Jun., 2016"	"2016/06"	"Female"	"F"	371	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2016"	"2016"	"Jun., 2016"	"2016/06"	"Male"	"M"	716	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2016"	"2016"	"Jul., 2016"	"2016/07"	"Female"	"F"	401	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2016"	"2016"	"Jul., 2016"	"2016/07"	"Male"	"M"	778	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2016"	"2016"	"Aug., 2016"	"2016/08"	"Female"	"F"	373	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2016"	"2016"	"Aug., 2016"	"2016/08"	"Male"	"M"	787	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Female"	"F"	398	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Male"	"M"	748	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2016"	"2016"	"Oct., 2016"	"2016/10"	"Female"	"F"	405	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2016"	"2016"	"Oct., 2016"	"2016/10"	"Male"	"M"	871	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2016"	"2016"	"Nov., 2016"	"2016/11"	"Female"	"F"	410	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2016"	"2016"	"Nov., 2016"	"2016/11"	"Male"	"M"	821	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2016"	"2016"	"Dec., 2016"	"2016/12"	"Female"	"F"	403	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2016"	"2016"	"Dec., 2016"	"2016/12"	"Male"	"M"	853	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2017"	"2017"	"Jan., 2017"	"2017/01"	"Female"	"F"	438	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2017"	"2017"	"Jan., 2017"	"2017/01"	"Male"	"M"	891	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2017"	"2017"	"Feb., 2017"	"2017/02"	"Female"	"F"	399	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2017"	"2017"	"Feb., 2017"	"2017/02"	"Male"	"M"	794	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2017"	"2017"	"Mar., 2017"	"2017/03"	"Female"	"F"	460	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2017"	"2017"	"Mar., 2017"	"2017/03"	"Male"	"M"	860	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2017"	"2017"	"Apr., 2017"	"2017/04"	"Female"	"F"	450	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2017"	"2017"	"Apr., 2017"	"2017/04"	"Male"	"M"	837	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2017"	"2017"	"May, 2017"	"2017/05"	"Female"	"F"	423	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2017"	"2017"	"May, 2017"	"2017/05"	"Male"	"M"	873	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2017"	"2017"	"Jun., 2017"	"2017/06"	"Female"	"F"	443	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2017"	"2017"	"Jun., 2017"	"2017/06"	"Male"	"M"	886	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2017"	"2017"	"Jul., 2017"	"2017/07"	"Female"	"F"	400	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2017"	"2017"	"Jul., 2017"	"2017/07"	"Male"	"M"	779	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2017"	"2017"	"Aug., 2017"	"2017/08"	"Female"	"F"	435	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2017"	"2017"	"Aug., 2017"	"2017/08"	"Male"	"M"	844	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2017"	"2017"	"Sep., 2017"	"2017/09"	"Female"	"F"	383	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2017"	"2017"	"Sep., 2017"	"2017/09"	"Male"	"M"	785	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2017"	"2017"	"Oct., 2017"	"2017/10"	"Female"	"F"	420	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2017"	"2017"	"Oct., 2017"	"2017/10"	"Male"	"M"	788	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2017"	"2017"	"Nov., 2017"	"2017/11"	"Female"	"F"	400	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2017"	"2017"	"Nov., 2017"	"2017/11"	"Male"	"M"	765	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2017"	"2017"	"Dec., 2017"	"2017/12"	"Female"	"F"	442	Not Applicable	Not Applicable
	"Division 5: South Atlantic"	"CENS-D5"	"2017"	"2017"	"Dec., 2017"	"2017/12"	"Male"	"M"	876	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2014"	"2014"	"Jan., 2014"	"2014/01"	"Female"	"F"	146	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2014"	"2014"	"Jan., 2014"	"2014/01"	"Male"	"M"	152	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2014"	"2014"	"Feb., 2014"	"2014/02"	"Female"	"F"	111	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2014"	"2014"	"Feb., 2014"	"2014/02"	"Male"	"M"	178	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2014"	"2014"	"Mar., 2014"	"2014/03"	"Female"	"F"	122	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2014"	"2014"	"Mar., 2014"	"2014/03"	"Male"	"M"	163	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2014"	"2014"	"Apr., 2014"	"2014/04"	"Female"	"F"	115	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2014"	"2014"	"Apr., 2014"	"2014/04"	"Male"	"M"	157	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2014"	"2014"	"May, 2014"	"2014/05"	"Female"	"F"	116	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2014"	"2014"	"May, 2014"	"2014/05"	"Male"	"M"	134	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2014"	"2014"	"Jun., 2014"	"2014/06"	"Female"	"F"	118	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2014"	"2014"	"Jun., 2014"	"2014/06"	"Male"	"M"	147	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2014"	"2014"	"Jul., 2014"	"2014/07"	"Female"	"F"	104	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2014"	"2014"	"Jul., 2014"	"2014/07"	"Male"	"M"	158	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2014"	"2014"	"Aug., 2014"	"2014/08"	"Female"	"F"	121	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2014"	"2014"	"Aug., 2014"	"2014/08"	"Male"	"M"	193	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2014"	"2014"	"Sep., 2014"	"2014/09"	"Female"	"F"	97	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2014"	"2014"	"Sep., 2014"	"2014/09"	"Male"	"M"	137	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2014"	"2014"	"Oct., 2014"	"2014/10"	"Female"	"F"	125	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2014"	"2014"	"Oct., 2014"	"2014/10"	"Male"	"M"	162	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2014"	"2014"	"Nov., 2014"	"2014/11"	"Female"	"F"	118	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2014"	"2014"	"Nov., 2014"	"2014/11"	"Male"	"M"	165	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2014"	"2014"	"Dec., 2014"	"2014/12"	"Female"	"F"	110	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2014"	"2014"	"Dec., 2014"	"2014/12"	"Male"	"M"	171	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2015"	"2015"	"Jan., 2015"	"2015/01"	"Female"	"F"	125	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2015"	"2015"	"Jan., 2015"	"2015/01"	"Male"	"M"	173	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2015"	"2015"	"Feb., 2015"	"2015/02"	"Female"	"F"	119	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2015"	"2015"	"Feb., 2015"	"2015/02"	"Male"	"M"	185	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2015"	"2015"	"Mar., 2015"	"2015/03"	"Female"	"F"	168	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2015"	"2015"	"Mar., 2015"	"2015/03"	"Male"	"M"	197	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2015"	"2015"	"Apr., 2015"	"2015/04"	"Female"	"F"	119	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2015"	"2015"	"Apr., 2015"	"2015/04"	"Male"	"M"	188	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2015"	"2015"	"May, 2015"	"2015/05"	"Female"	"F"	129	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2015"	"2015"	"May, 2015"	"2015/05"	"Male"	"M"	184	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2015"	"2015"	"Jun., 2015"	"2015/06"	"Female"	"F"	112	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2015"	"2015"	"Jun., 2015"	"2015/06"	"Male"	"M"	178	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2015"	"2015"	"Jul., 2015"	"2015/07"	"Female"	"F"	136	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2015"	"2015"	"Jul., 2015"	"2015/07"	"Male"	"M"	179	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2015"	"2015"	"Aug., 2015"	"2015/08"	"Female"	"F"	126	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2015"	"2015"	"Aug., 2015"	"2015/08"	"Male"	"M"	182	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2015"	"2015"	"Sep., 2015"	"2015/09"	"Female"	"F"	107	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2015"	"2015"	"Sep., 2015"	"2015/09"	"Male"	"M"	168	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2015"	"2015"	"Oct., 2015"	"2015/10"	"Female"	"F"	119	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2015"	"2015"	"Oct., 2015"	"2015/10"	"Male"	"M"	168	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2015"	"2015"	"Nov., 2015"	"2015/11"	"Female"	"F"	118	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2015"	"2015"	"Nov., 2015"	"2015/11"	"Male"	"M"	170	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2015"	"2015"	"Dec., 2015"	"2015/12"	"Female"	"F"	122	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2015"	"2015"	"Dec., 2015"	"2015/12"	"Male"	"M"	207	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Female"	"F"	149	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2016"	"2016"	"Jan., 2016"	"2016/01"	"Male"	"M"	197	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2016"	"2016"	"Feb., 2016"	"2016/02"	"Female"	"F"	135	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2016"	"2016"	"Feb., 2016"	"2016/02"	"Male"	"M"	155	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Female"	"F"	130	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2016"	"2016"	"Mar., 2016"	"2016/03"	"Male"	"M"	219	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2016"	"2016"	"Apr., 2016"	"2016/04"	"Female"	"F"	123	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2016"	"2016"	"Apr., 2016"	"2016/04"	"Male"	"M"	207	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2016"	"2016"	"May, 2016"	"2016/05"	"Female"	"F"	123	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2016"	"2016"	"May, 2016"	"2016/05"	"Male"	"M"	219	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2016"	"2016"	"Jun., 2016"	"2016/06"	"Female"	"F"	142	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2016"	"2016"	"Jun., 2016"	"2016/06"	"Male"	"M"	207	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2016"	"2016"	"Jul., 2016"	"2016/07"	"Female"	"F"	133	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2016"	"2016"	"Jul., 2016"	"2016/07"	"Male"	"M"	208	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2016"	"2016"	"Aug., 2016"	"2016/08"	"Female"	"F"	132	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2016"	"2016"	"Aug., 2016"	"2016/08"	"Male"	"M"	229	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Female"	"F"	130	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2016"	"2016"	"Sep., 2016"	"2016/09"	"Male"	"M"	184	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2016"	"2016"	"Oct., 2016"	"2016/10"	"Female"	"F"	138	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2016"	"2016"	"Oct., 2016"	"2016/10"	"Male"	"M"	176	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2016"	"2016"	"Nov., 2016"	"2016/11"	"Female"	"F"	129	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2016"	"2016"	"Nov., 2016"	"2016/11"	"Male"	"M"	195	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2016"	"2016"	"Dec., 2016"	"2016/12"	"Female"	"F"	145	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2016"	"2016"	"Dec., 2016"	"2016/12"	"Male"	"M"	254	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2017"	"2017"	"Jan., 2017"	"2017/01"	"Female"	"F"	159	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2017"	"2017"	"Jan., 2017"	"2017/01"	"Male"	"M"	244	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2017"	"2017"	"Feb., 2017"	"2017/02"	"Female"	"F"	146	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2017"	"2017"	"Feb., 2017"	"2017/02"	"Male"	"M"	219	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2017"	"2017"	"Mar., 2017"	"2017/03"	"Female"	"F"	171	Not Applicable	Not Applicable
	"Division 6: East South Central"	"CENS-D6"	"2017"	"2017"	"Mar., 2017"	"2017/03"	"Male"	"M"	261	Not Applicable	Not Applicable
